ID,text,food,experience,service,atmosphere,price
2341,We arrived on time for our reservation and seated promptly.The,0,1,1,0,0
2004,"I would definitely go back for a very special occasion, but not for regular fine dining.",0,1,0,0,0
644,"The well mannered, pleasant staff that Tony has in his employ.",0,0,1,0,0
2007,The flavors robust and subtle.,1,0,0,0,0
3107,"I would never wait for a table to eat, it just is not THAT great.",0,1,0,0,0
580,"We concluded with tiramisu chocolate cake, both were delicious.",1,0,0,0,0
1295,The counter service is bad.,0,0,1,0,0
997,"This is such a lovely, peaceful place to eat outside.",0,0,0,1,0
1601,They have some great entrees here as well.,1,0,0,0,0
2195,The service is not consistently excellent -- just decent.,0,0,1,0,0
2252,"They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!",1,0,1,0,0
1794,"Oh, but wait, we were out of drinks (which were also delightfully overpriced).",1,0,0,0,1
1163,The service is fantastic.,0,0,1,0,0
1109,The garlic mashed potatoes are hands down the best in the city!,1,0,0,0,0
934,The lamb meat was under-cooked and EXTRMELY CHEWY.,1,0,0,0,0
2199,The best pad thai i've ever had.,1,0,0,0,0
390,i would just ask for no oil next time.,0,1,0,0,0
1428,I went there for lunch and it was not as good as I expected from the reviews I read.,0,1,0,0,0
1417,I ordered a Lassi and asked 4 times for it but never got it.,0,0,1,0,0
3159,Their coffee is quite good too!,1,0,0,0,0
2838,"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",0,0,1,0,0
3149,I had to ask her three times before she finally came back with the dish Ive requested.,0,0,1,0,0
2780,"Normally that would be improper, however they were all delicious and my host did not complain.",1,0,0,0,0
1782,Taxan delicious!,1,0,0,0,0
3419,"Southern Indian cuisine is still there, too.",1,0,0,0,0
468,"Restaurant snobs need not bother, this is a small, neighborhood kind of place.",0,1,0,0,0
2655,They couldn't even make a salad that was appealing.,1,0,0,0,0
3570,For two people with tip was less than $25 bucks.,0,0,0,0,1
2129,Killer Sushi!,1,0,0,0,0
206,Of course the reason its so packed is because the food is so delicious!,1,0,0,0,0
3365,The jukebox plays everything from Italian Opera to The Strokes.,0,0,0,1,0
2742,Plus they made a perfect martini.,1,0,0,0,0
278,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,1,0,0,0,0
3183,"I've eaten thai many times, and am very familiar with the cuisine.",0,1,0,0,0
817,The waiter was attentive.,0,0,1,0,0
353,Their Margarita is best I've had since I've returned from Naples!,1,0,0,0,0
213,The tastes makes your mouth water for more.,1,0,0,0,0
2979,The food was actually aweful.,1,0,0,0,0
2263,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,0,0,1,0,0
1902,"My husband and I both ordered the Steak, medium.",1,1,0,0,0
1693,Owner must have coem on this website to give himself credit.,0,1,0,0,0
1496,Turned out there was full service upstairs and sat down.,0,1,0,0,0
2387,Several of the dim sum orders had about 6-8 pieces.,1,0,0,0,0
2382,If you have a dumpling fetish i suggest you try some here!,1,0,0,0,0
3117,And the food was fantastic.,1,0,0,0,0
1483,"They're also friendlier here, especially the owner, Kenny.",0,0,1,0,0
3487,I've lived in NYC all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,0,1,0,1,0
1086,You can even get packages of the chutneys to stock your fridge!,1,0,1,0,0
722,"I like the ambience, it's very dark and original.",0,0,0,1,0
3685,"Overall, not worth the money.",0,0,0,0,1
346,This place is not worth the prices.,0,0,0,0,1
2672,We left after one drink.,0,1,0,0,0
1231,Pick a bagel has the best bagels in the city.,1,0,0,0,0
1676,"You are paying for the atmosphere, which is nice, but can be had in numerous places in Bay Ridge.",0,0,0,1,0
1699,The fried dumplings are GREAT!,1,0,0,0,0
147,This place has the best Chinese style BBQ ribs in the city.,1,0,0,0,0
2051,Ive been here so many times the waiters know my name.,0,1,0,0,0
862,The decor is very simple but comfortable.,0,0,0,1,0
3364,This is the perfect date spot for Williamsburg couples.,0,1,0,0,0
2083,The dim sum here is only so-so.,1,0,0,0,0
1411,"$6 and there is much tasty food, all of it fresh and continually refilled.",1,0,0,0,1
1566,"Just straight up cheap, good food.",1,0,0,0,1
126,Seating is ok even though sometimes there's alot of people.,0,0,0,1,0
2714,They have a very diverse menu so its something for everybody.,1,0,0,0,0
2428,"As a long-time patron of Mamoun's, I always figured that I had found the best late night food spot in the city.",0,1,0,0,0
2165,The bagel was huge.,1,0,0,0,0
1207,Get the tuna of gari.,1,0,0,0,0
1416,Edible but really a ripoff at those prices given whats in the area.,1,0,0,0,1
2748,The service was the only thing good about this restaurant.,0,0,1,0,0
1818,Service- friendly and attentive.,0,0,1,0,0
3072,Service was very prompt but slightly rushed.,0,0,1,0,0
441,"Yeah, sometimes the service can be slow.",0,0,1,0,0
2948,There was no ambiance.,0,0,0,1,0
1373,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,0,1,0,1,0
917,Service was also very good.,0,0,1,0,0
1325,"I took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",0,1,0,0,0
1528,I'm happy to have Nosh in the neighborhood and the food is very comforting.,1,1,0,0,0
2796,love the food.,1,0,0,0,0
822,All the desserts the group tried got favorable reviews.,1,0,0,0,0
2256,There's something smooth about sipping sake upper east side style.,0,1,0,0,0
2321,It's a nice place to relax and have conversation.,0,0,0,1,0
2611,Best Reuben sandwich ever!,1,0,0,0,0
1716,Lucky Strike is a great casual place to just grab a bite to eat.,1,0,0,0,0
1003,Wonderful strawberry daiquiries as well!,1,0,0,0,0
1614,"Going to Volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great Italian cook.",0,1,0,0,0
508,Frites were delicious if a bit on the thick side.,1,0,0,0,0
785,Here you get the zen feel without feeling rigid.,0,0,0,1,0
140,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,1,0,0,0,0
3162,"Overall, the best bagel in town.",1,0,0,0,0
969,"Light, refreshing summer rolls (not fried) remind me of Vietnamese places in Paris.",1,0,0,0,0
407,The sushi seemed pretty fresh and was adequately proportioned.,1,0,0,0,0
922,but the service was a bit slow.,0,0,1,0,0
352,"When I saw that their website had a link to da Ciro in Napoli, I knew there was going to be good pizza!",0,1,0,0,0
888,No one asked what was wrong as we left with nothing touched on our plates.,0,0,1,0,0
2121,Indoor was very cozy and cute.,0,0,0,1,0
2289,The service is good and the resturant is clean.,0,0,1,1,0
2478,Just stick with the small dishes!,1,0,0,0,0
1642,I've rarely had a problem with slow staff in the 10 years I've been going.,0,0,1,0,0
1766,Food is excellent.,1,0,0,0,0
2323,Excellent lunch buffet for only $6.95.,1,0,0,0,1
2281,"If you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",0,1,0,0,0
2571,"Ambience is so cute and quaint, good for business although we were there on vacation.",0,0,0,1,0
2350,My boyfriend ate tuna and it was cooked perfectly!,1,0,0,0,0
1158,"Good food at the restaurant (a bit expensive, but great if you want to impress your date).",1,0,0,0,1
2285,You can't say its cheap because food is cheaper in Chinatown.,0,0,0,0,1
3254,I have eaten there 3-4 times and the food was always good.,1,0,0,0,0
2216,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",0,1,0,0,0
1467,"great eats, good times.",1,1,0,0,0
970,"Grilled whole fish wonderful, great spicing.",1,0,0,0,0
2314,The service was great as well.,0,0,1,0,0
1395,Another plus is most of the entrees are approx.,0,1,0,0,0
3457,From the moment we walked in they were more than accomodating even though the place was packed.,0,0,1,1,0
3177,We ate at this Thai place following the reviews but very unhappy with the foods.,1,1,0,0,0
2931,"The food is definitely good, but I left a bit disappointed.",1,1,0,0,0
2309,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,0,0,1,0,0
2785,The all-Italian staff is warm and engaging from the start.,0,0,1,0,0
2472,If you go here - your focus should be the Tamarind Margaritas.,1,0,0,0,0
260,The filet mignon dish was superb!,1,0,0,0,0
2807,This place is the most Japanese it can ever get.,0,0,0,1,0
3120,"The food is good, I can't lie.",1,0,0,0,0
3590,"great food, lt's of it, more then one person can eat!",1,0,0,0,0
1778,"The atmosphere is nothing special, but it feels like a Sushi establishment in Tokyo.",0,0,0,1,0
47,This place is worth going even if only for their beer.,1,0,0,0,0
2100,"Do not get the Go Go Hamburgers, no matter what the reviews say.",1,0,0,0,0
479,The sandwhiches are out-of-this world!,1,0,0,0,0
3379,"If you live in Upper Manhattan, Siam Square is THE place for Thia food.",0,1,0,0,0
1733,Decor is charming.,0,0,0,1,0
1885,The food was very well prepared.,1,0,0,0,0
418,"The food arrived 20 minutes after I called, cold and soggy.",1,0,1,0,0
871,"If you go for the pre-theatre menu, it's an even greater deal.",0,0,0,0,1
2546,"Little Tonino's is just awesome, our favorite delivery place in Kennsington, honestly the best Gnochi I have ever had!",1,0,0,0,0
2712,I have been about 4 times and have always had a great meal.,1,0,0,0,0
1170,I go back in line like three times on average until I can't walk anymore.,0,1,0,0,0
1326,They treated us well and the food was extremely fresh and well-prepared.,1,0,1,0,0
3171,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,1,0,0,0,0
1627,"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",0,0,1,0,0
2390,We saw them heating up at least one frozen item though I'm not sure which dim sum dish it was.,1,0,0,0,0
3467,No you're going to go back because the food was good.,1,1,0,0,0
3583,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",1,1,0,0,0
3581,My son and his girlfriend both wanted cheeseburgers and they were huge!,1,0,0,0,0
2435,I really recommend the very simple Unda (Egg) rolls.,1,0,0,0,0
943,Very good wine choices.,1,0,0,0,0
2516,"This is the only Thai place I go too in NYC, it's wonderful, and live relaxed Jazz on certain nights.",0,0,0,1,0
3647,We were seated and ignored by waitstaff.,0,0,1,0,0
1540,They showed up 15 minutes after the tuna melt.,0,0,1,0,0
732,"The burger was great, also.",1,0,0,0,0
1610,The pizza was great.,1,0,0,0,0
1139,I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).,1,0,0,0,0
1808,"however, it's the service that leaves a bad taste in my mouth.",0,0,1,0,0
2933,"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",0,0,1,0,0
3362,Kenny the owner is always there and he treats my family like we are part of his family.,0,0,1,0,0
2652,"The restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.",0,0,0,1,0
444,Veal Parmigana - Better than Patsy's!,1,0,0,0,0
3494,Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).,0,1,0,0,0
1770,honestly the worst sushi my husband and i had in our entire lives.,1,0,0,0,0
3103,"Ask for Usha, the nicest bartender in manhattan.",0,0,1,0,0
482,A wonderful place!,0,1,0,0,0
1851,Service was on par but not wonderful.,0,0,1,0,0
2608,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,0,0,0,1,0
137,This place is always very crowded and popular.,0,0,0,1,0
897,My wife and I went to Orsay for Valentine's dinner.,0,1,0,0,0
2794,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,1,0,0,0,0
2114,"we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.",0,1,0,0,0
1447,He was terribly thirsty after the meal too.,1,0,0,0,0
402,"I wasn't there for the Half-Price Saturday Night Special, but Tuesday Night.",0,1,0,0,0
2403,I have to say that if this what makes it easier to get a saet a lunch- I dont mind.,0,1,0,0,0
810,My family and I ate here last night for our annual Christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,0,1,0,0,0
2169,I grew up on these bagels.,0,1,0,0,0
564,We were told that they were booked solid and no other table was available.,0,0,1,0,0
1908,The restaraurant is very small so reservations are a must.,0,1,0,0,0
2553,After dealing with subpar pizza all over the Kensington neighborhood - I've found little toninos.,0,1,0,0,0
2739,I'm partial to the Gnocchi.,1,0,0,0,0
2937,they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.,0,1,0,0,0
1420,"Note that they do not serve beer, you must bring your own.",0,0,1,0,0
2259,We ate outside at Haru's Sake bar because Haru's restaurant next door was overflowing.,0,1,0,0,0
2378,"The service was typical short-order, dinner type.",0,0,1,0,0
1735,I can't believe people complain about no cheese sticks?,0,1,0,0,0
